"","LOCATION","region","Year","GDP","gdp_growth","average_annual_wage","cpi","current_account_balance","productivity","unemployment_rate","GERD","govt_fiscal_balance","govt_debt","current_account_flows","investment_flows"
"702","TUR","Turkey",2001,592898.1038,-5.962311,NA,54.40018,1.936144,37.637644,8.37342,0.526381261147033,NA,76.2832360417471,NA,NA
"703","TUR","Turkey",2002,607794.1651,6.430279,NA,44.96412,-0.2518991,37.035746,10.34512,0.51293794217988,NA,72.1704737633479,NA,NA
"704","TUR","Turkey",2003,634676.9165,5.608255,NA,21.60244,-2.43619,37.096464,10.54568,0.469448481934857,NA,65.7835547349713,NA,NA
"705","TUR","Turkey",2004,728256.9719,9.644323,NA,8.598262,-3.501776,40.139951,10.83303,0.502148701666053,NA,57.7529340762255,NA,NA
"706","TUR","Turkey",2005,807226.7574,9.009853,NA,8.17916,-4.157851,40.995653,10.6346,0.56930744351935,NA,50.7723773075928,NA,NA
"707","TUR","Turkey",2006,937107.8411,7.109703,NA,9.597242,-5.643611,44.842242,10.23252,0.557492065699925,NA,44.7063711498636,NA,NA
"708","TUR","Turkey",2007,1032838.0167,5.030458,NA,8.756181,-5.368748,47.794431,10.27948,0.691817108959405,NA,38.2295236451432,NA,NA
"709","TUR","Turkey",2008,1130487.0662,0.845251,NA,10.44413,-4.991038,50.337746,10.96828,0.692919861032459,NA,38.238495646358,NA,NA
"710","TUR","Turkey",2009,1105889.2751,-4.704466,NA,6.250977,-1.61819,47.84538,14.02538,0.809399417677255,-6.17058677142344,43.9692338198531,NA,NA
"711","TUR","Turkey",2010,1262796.6592,8.487372,NA,8.566444,-5.634813,49.646757,11.87941,0.798920545214606,-2.68445041029899,40.1576195385748,NA,NA
"712","TUR","Turkey",2011,1443295.5686,11.113496,NA,6.471879,-8.872138,52.62833,9.784845,0.799880433753865,-0.74171167917916,NA,NA,NA
"713","TUR","Turkey",2012,1539111.2284,4.78994,NA,8.89157,-5.509808,53.567265,9.210286,0.832165066577115,-0.188446999339633,NA,NA,NA
"714","TUR","Turkey",2013,1690856.0862,8.491309,NA,7.49309,-6.684537,56.863576,9.716671,0.818213788076266,0.205115386924057,NA,NA,NA
"715","TUR","Turkey",2014,1780288.8584,5.166691,NA,8.854572,-4.664272,55.839378,9.911068,0.860768438754883,0.244513741176721,NA,NA,NA
"716","HUN","Hungary",1995,94456.5323,1.489525,7774,28.30546,-3.170467,35.218452,10.44589,0.708015729253108,-8.6289900314836,84.2931897585605,85.4243205404985,25.8945071857556
"717","HUN","Hungary",1996,96066.3285,0.005584,7772,23.46903,-3.59196,34.391239,10.10867,0.63189814943852,-4.37980669204428,71.479742530087,91.988299944622,4.6951715804478
"718","HUN","Hungary",1997,100767.7651,3.305862,7952,18.30508,-3.963856,34.482399,8.912155,0.700710341103987,-5.54095111131083,62.0533984780058,106.173027373063,11.6587221667321
"719","HUN","Hungary",1998,106543.7837,4.218935,8020,14.15379,-7.022131,34.752135,7.926057,0.657715449916152,-7.46513227460486,59.9798104962416,118.296756950733,13.3165285555342
"720","HUN","Hungary",1999,111318.2526,3.204949,7975,9.997744,-7.845179,33.539899,7.064948,0.671840582443601,-5.13707625926233,59.8284049522829,124.86274759159,22.2899363414166
"721","HUN","Hungary",2000,120933.2469,4.202334,8310,9.803608,-8.367855,34.454452,6.476938,0.791107268376285,-3.0331423617901,55.0954090787313,148.603054708952,12.2022070886597
"722","HUN","Hungary",2001,134788.2987,3.774101,8902,9.116809,-5.809909,37.519995,5.762127,0.914003511047788,-4.05838953336971,51.7037279433302,141.835812817444,17.3810698541978
"723","HUN","Hungary",2002,147463.9152,4.503064,9364,5.265448,-6.207224,39.099479,5.875123,0.984240461368133,-8.84688044296337,54.9576915429465,127.717951579122,7.92596146295835
"724","HUN","Hungary",2003,156173.6129,3.827747,10218,4.661017,-7.929132,39.948195,5.920893,0.921369678846347,-7.13916840013612,57.5669899191439,127.40250898605,23.2962569011164
"725","HUN","Hungary",2004,163724.817,5.005389,10701,6.744347,-8.494478,39.953707,6.157216,0.863435096603203,-6.34960280408283,58.4885626316673,139.25183234294,20.1363798735042
"726","HUN","Hungary",2005,171624.6197,4.382894,11098,3.561517,-6.984571,39.894694,7.307693,0.924595392723411,-7.81481230620963,60.4550607495006,145.596405504352,29.9309744262799
"727","HUN","Hungary",2006,183601.4296,3.855746,11311,3.930326,-6.995863,40.970306,7.571683,0.985190176202382,-9.32496562955973,64.6359200931461,173.333009840342,52.4321138779238
"728","HUN","Hungary",2007,190395.0165,0.448348,11168,7.958745,-7.044018,41.024857,7.472228,0.961225146105027,-5.05973307126107,65.5598821300779,184.482664185744,116.707732827133
"729","HUN","Hungary",2008,206647.0336,0.889205,11308,6.042512,-6.954427,44.1376,7.882976,0.984003024837444,-3.63446659831527,71.5580912259176,190.770507598515,126.601127044502
"730","HUN","Hungary",2009,206199.7456,-6.563634,10906,4.211712,-0.8034462,43.981131,10.10008,1.13759749438462,-4.58202883234289,77.8437246980805,182.060348752189,10.2836469231269
"731","HUN","Hungary",2010,214666.2367,0.677098,10839,4.855558,0.2981518,49.14686,11.24258,1.14528407769356,-4.51802598399905,80.4800689657719,196.706810554569,-32.3696831192613
"732","HUN","Hungary",2011,226649.2224,1.739423,10809,3.929921,0.7585292,50.932349,11.07967,1.19483038395604,-5.46067499901921,80.6669503408617,199.61485636198,17.3796847737077
"733","HUN","Hungary",2012,228145.9549,-1.602512,10467,5.652145,1.731495,50.717329,11.04988,1.2689351951001,-2.3107851714334,78.2053241326622,200.760293306632,-5.20743693467089
"734","HUN","Hungary",2013,241058.456,2.117147,10456,1.7332,3.744076,52.209492,10.22087,1.39441508776627,-2.55686950750297,76.5956705981665,197.263025034164,-13.2417326197536
"735","HUN","Hungary",2014,251538.752,4.047321,10351,-0.2275663,1.982591,50.730054,7.757666,1.36138915167918,-2.07583928320327,75.6607006856882,199.446897588246,13.0504033500094
"736","IRL","Ireland",1995,68283.6655,9.634422,37404,2.524866,NA,76.304196,12.23786,1.22416382855716,-2.14274279678149,78.5593910169169,NA,NA
"737","IRL","Ireland",1996,74481.6269,9.091811,38275,1.753731,NA,76.692482,11.94847,1.27032062255372,-0.255969235882866,69.8660978603159,NA,NA
"738","IRL","Ireland",1997,83062.8219,10.748131,40637,1.525605,NA,80.592105,10.3874,1.24330564063078,1.32588341193596,61.6073825605864,NA,NA
"739","IRL","Ireland",1998,92974.1023,8.227908,40596,2.415518,NA,84.094175,7.863027,1.20918529362584,2.02588513327744,51.4640907644329,NA,NA
"740","IRL","Ireland",1999,101453.3368,10.862972,41839,1.631924,NA,83.018349,6.010929,1.1523211067401,2.41543070476094,46.6072039998589,NA,NA
"741","IRL","Ireland",2000,114746.0347,9.912385,42670,5.590717,NA,85.912223,4.62431,1.08495186379792,4.86674585040696,36.070428317461,NA,NA
"742","IRL","Ireland",2001,126101.2507,6.051908,43933,4.872905,NA,88.002109,3.871147,1.05321823069962,0.969890733680709,33.2327542042495,NA,NA
"743","IRL","Ireland",2002,138442.9344,5.576969,43946,4.614733,0.2472217,91.993586,4.473727,1.05611697168499,-0.320380490449306,30.5540568521638,234.507765122469,248.519225882001
"744","IRL","Ireland",2003,144816.8519,3.673113,45256,3.49049,0.4925904,90.744251,4.653265,1.12450750755096,0.423613959650489,29.9235927102509,211.195810544503,321.40688969976
"745","IRL","Ireland",2004,157505.5903,6.7249,46758,2.199629,-0.09798671,91.114544,4.576245,1.17865837178088,1.33288175936432,28.2149193085765,212.003713544956,303.211659361367
"746","IRL","Ireland",2005,168246.1366,5.766123,48695,2.429692,-3.54174,87.77469,4.761203,1.19260396604385,1.60723065327297,26.0723789114531,219.431727382624,361.823353521514
"747","IRL","Ireland",2006,189091.3059,5.866128,49400,3.93164,-5.349109,90.962712,4.653349,1.19793105974567,2.80894813055777,23.6097087111397,238.932102360148,396.782174206562
"748","IRL","Ireland",2007,205707.8307,3.796633,50748,4.897116,-6.503156,92.132931,4.805758,1.23268171149154,0.27282206333365,23.8972988474756,257.480092560367,386.998497257594
"749","IRL","Ireland",2008,198727.1434,-4.373482,52189,4.060305,-6.511364,88.174443,5.767876,1.38826714895531,-6.97905275102252,42.4134901414041,269.018318613936,154.299798359152
"750","IRL","Ireland",2009,188522.9709,-4.565119,56183,-4.478103,-4.906179,89.096421,12.25927,1.61195398862015,-13.8132053371154,61.6763220743792,261.671551896058,-15.0809336130408
"751","IRL","Ireland",2010,197096.5031,2.03355,55219,-0.9220958,-1.535983,93.851707,13.92515,1.59731727980796,-32.1181458877407,86.2993098145875,279.799560279092,49.7677537336499
"752","IRL","Ireland",2011,208138.9202,-0.040565,54864,2.557189,-2.012478,103.107219,14.62134,1.5403575382419,-12.6202309539833,109.612972598473,277.216399467406,10.4899625292703
"753","IRL","Ireland",2012,213532.2444,-1.10288,54530,1.696209,-2.621283,103.902494,15.0072,1.55552522660973,-7.97320673440191,119.477477616113,286.217706823571,35.9890155256751
"754","IRL","Ireland",2013,222143.7644,1.09884,52810,0.5087149,2.138625,102.812437,13.90943,1.52949953912749,-5.65637929186918,119.471044089945,275.842631028205,110.605296099275
"755","IRL","Ireland",2014,236704.9293,8.462367,52333,0.1825423,1.659767,104.892216,11.83941,1.48654278386305,-3.72570156411843,105.247425826019,293.863736934265,338.476069355325
"756","USA","USA",1995,7664060,2.718976,44634,2.80542,-1.481867,100,5.596455,2.40182086257153,-4.12063579878028,NA,NA,10.5681322954152
"757","USA","USA",1996,8100201,3.795881,45286,2.931204,-1.540374,100,5.402101,2.44181780180517,-2.9788273155197,NA,NA,12.1425999181996
"758","USA","USA",1997,8608515,4.487026,46415,2.33769,-1.634659,100,4.944236,2.47091152190593,-1.59991589722501,NA,NA,14.2071309627735
"759","USA","USA",1998,9089168,4.449914,48339,1.552279,-2.366184,100,4.510441,2.49675217797713,-0.394810614128818,NA,NA,9.2289745332026
"760","USA","USA",1999,9660624,4.685201,49614,2.188027,-3.059078,100,4.218762,2.54174057493595,-0.00277414792253585,NA,30.0668259110385,13.3838352470813
"761","USA","USA",2000,10284779,4.092173,51295,3.376857,-3.993845,100,3.992012,2.62050356162247,0.801932642402914,NA,32.6095388145919,16.104682463279
"762","USA","USA",2001,10621824,0.975984,51726,2.826171,-3.721771,100,4.731315,2.63832275887832,-1.36572588662738,NA,29.0501612529072,11.0563684730607
"763","USA","USA",2002,10977514,1.786125,52122,1.586032,-4.172917,100,5.78328,2.54967563694294,-4.73026953097031,NA,28.20006424041,10.3848558061506
"764","USA","USA",2003,11510670,2.806778,52731,2.270095,-4.529256,100,5.988844,2.55286616678265,-5.87898011149655,NA,29.0117777679318,11.1107085860337
"765","USA","USA",2004,12274928,3.785741,53755,2.677237,-5.163127,100,5.52862,2.48995350522626,-5.43731906207515,NA,31.9215640205792,21.6530638713319
"766","USA","USA",2005,13093726,3.345214,53811,3.392747,-5.693074,100,5.083423,2.50599409213237,-4.1504381564117,NA,34.6532530159864,14.0934291736363
"767","USA","USA",2006,13855888,2.666627,54690,3.225944,-5.822256,100,4.623057,2.55002061217585,-2.97076592997865,NA,37.8970586367326,24.707611666607
"768","USA","USA",2007,14477635,1.778574,55780,2.852673,-4.963832,100,4.62217,2.62692076433755,-3.54749929805524,NA,40.4598333912963,25.9008118383976
"769","USA","USA",2008,14718582,-0.291626,55560,3.8391,-4.693321,100,5.784197,2.76682903285113,-7.02011239941456,NA,42.0875258228,1.20617597537589
"770","USA","USA",2009,14418739,-2.775524,56042,-0.3555463,-2.66337,100,9.254178,2.81858905969516,-12.6738406181012,NA,34.3710153849099,2.81397007047565
"771","USA","USA",2010,14964372,2.531917,56398,1.640043,-2.953416,100,9.633426,2.74046247981539,-12.0130400393682,NA,38.1142355990616,15.6085133408873
"772","USA","USA",2011,15517926,1.601454,56540,3.156842,-2.966602,100,8.94917,2.76290143412206,-10.6112118333339,NA,41.4713538394242,9.26920259833692
"773","USA","USA",2012,16155254.8,2.224029,56995,2.069337,-2.763981,100,8.069437,2.69929505909996,-8.8561895185189,NA,41.1052193233719,5.01485739469912
"774","USA","USA",2013,16691517,1.677334,56701,1.464833,-2.195255,100,7.374924,2.74243900916753,-5.36493678269908,NA,40.7847611137383,10.1918423636333
"775","USA","USA",2014,17393103,2.370458,57594,1.622223,-2.254107,100,6.167463,NA,-4.81270250811762,NA,40.7513573556021,10.5220465446589
"776","LVA","Latvia",1995,13679.5555,-1.943515,NA,24.97593,NA,22.315456,NA,NA,-1.42800687098958,NA,NA,NA
"777","LVA","Latvia",1996,14243.9459,2.359022,NA,17.61046,NA,22.138108,NA,NA,-0.420894943638768,NA,NA,NA
"778","LVA","Latvia",1997,15764.8917,8.974126,NA,8.447392,NA,22.724771,NA,NA,1.41357521629091,NA,NA,NA
"779","LVA","Latvia",1998,17037.5806,6.521769,NA,4.644212,NA,23.856559,NA,NA,0.0285621055585677,NA,NA,NA
"780","LVA","Latvia",1999,17702.1349,2.618948,NA,2.364815,NA,24.171392,NA,NA,-3.73254261868213,NA,NA,NA
"781","LVA","Latvia",2000,18971.4837,5.406859,6551,2.654253,-3.524457,25.509086,NA,NA,-2.73083488776965,NA,93.7333127405192,23.9406062754168
"782","LVA","Latvia",2001,21165.1448,6.461314,6775,2.487044,-6.82295,26.633186,NA,NA,-1.96846805063085,NA,98.7116018035108,20.2007582723915
"783","LVA","Latvia",2002,23263.5472,7.103026,6559,1.938879,-6.133106,28.330012,NA,NA,-2.2301879826844,NA,96.271905014261,19.9712994444478
"784","LVA","Latvia",2003,25226.8767,8.4307,7049,2.942643,-7.641855,29.207695,NA,NA,-1.550983072657,NA,101.427342001712,26.3591750604099
"785","LVA","Latvia",2004,27662.1773,8.335545,7640,6.192384,-12.2367,31.105827,NA,NA,-1.0312495587729,NA,114.682843243913,43.64301713536
"786","LVA","Latvia",2005,31001.879,10.697034,8883,6.748708,-11.75975,32.364576,NA,NA,-0.432146778108956,NA,122.569064056567,30.2708668940855
"787","LVA","Latvia",2006,34964.8978,11.889388,9807,6.535751,-20.64689,33.195733,NA,NA,-0.612974440491982,NA,126.916056766941,59.3210502603373
"788","LVA","Latvia",2007,39874.3676,9.949391,12099,10.09346,-20.91005,35.708884,NA,NA,-0.66010054084158,NA,120.192919506553,72.1803763126376
"789","LVA","Latvia",2008,42310.0929,-3.608916,12494,15.4003,-12.39362,34.88938,NA,NA,-4.12225499035265,NA,113.723184881588,12.299170863408
"790","LVA","Latvia",2009,36170.9842,-14.332244,11267,3.534914,8.233035,34.448404,NA,NA,-9.05198301147743,NA,102.881068284633,1.55630920581329
"791","LVA","Latvia",2010,36901.5627,-3.78965,10825,-1.085595,2.759524,36.506911,NA,NA,-8.47680949606032,NA,127.467675808531,14.4833160616909
"792","LVA","Latvia",2011,40727.2969,6.381501,10441,4.371703,-2.659737,38.476139,NA,NA,-3.37126561259328,NA,140.27156207966,0.300451746439807
"793","LVA","Latvia",2012,43234.9533,4.005269,10864,2.257176,-3.285263,39.798627,NA,NA,-0.831002540344655,NA,147.306817496956,16.622792333941
"794","LVA","Latvia",2013,45639.6161,2.626557,11391,-0.02889,-2.194281,40.461281,NA,NA,-0.906896308991268,NA,143.435755930659,7.96962834322837
"795","LVA","Latvia",2014,47624.4947,2.119919,12278,0.6209239,-2.056607,41.714965,NA,NA,-1.56323301011876,NA,138.308945894052,28.5639880303772
"796","LTU","Lithuania",1995,21484.8868,NA,NA,39.64759,NA,25.114645,NA,NA,NA,NA,NA,NA
"797","LTU","Lithuania",1996,22977.2773,5.149959,NA,24.62518,NA,25.52811,NA,NA,NA,NA,NA,NA
"798","LTU","Lithuania",1997,25258.3,8.293229,NA,8.881042,NA,26.932789,NA,NA,NA,NA,NA,NA
"799","LTU","Lithuania",1998,27525.404,7.467176,NA,5.067573,NA,27.873673,NA,NA,NA,NA,NA,NA
"800","LTU","Lithuania",1999,27565.3356,-1.134643,NA,0.7275217,NA,28.182911,NA,NA,NA,NA,NA,NA
"801","LTU","Lithuania",2000,29575.0801,3.831667,NA,0.9816616,NA,28.094786,NA,NA,NA,NA,NA,NA
"802","LTU","Lithuania",2001,32880.1589,6.524431,NA,1.36711,NA,31.311921,NA,NA,NA,NA,NA,NA
"803","LTU","Lithuania",2002,36132.8923,6.76075,NA,0.281473,NA,32.308096,NA,NA,NA,NA,NA,NA
"804","LTU","Lithuania",2003,41211.2867,10.538565,NA,-1.134312,NA,34.618202,NA,NA,NA,NA,NA,NA
"805","LTU","Lithuania",2004,44039.3426,6.550083,NA,1.164132,-7.662689,33.733429,NA,NA,NA,NA,112.917598089994,15.9329090848567
"806","LTU","Lithuania",2005,48263.1417,7.727408,NA,2.658471,-7.294422,34.855507,NA,NA,NA,NA,126.527742692419,26.0923176194017
"807","LTU","Lithuania",2006,53933.8858,7.406444,NA,3.739139,-10.56182,37.702031,NA,NA,NA,NA,134.993808592738,33.4475697891752
"808","LTU","Lithuania",2007,61678.7331,11.086954,NA,5.737162,-15.10021,40.124597,NA,NA,NA,NA,128.494316004229,36.5797446352979
"809","LTU","Lithuania",2008,66344.1332,2.628078,NA,10.92588,-13.34739,41.912543,NA,NA,NA,NA,140.392416977471,11.5627827232807
"810","LTU","Lithuania",2009,57452.854,-14.814163,NA,4.45306,2.074638,39.360452,NA,NA,NA,NA,115.890878129297,3.26306239909785
"811","LTU","Lithuania",2010,62347.4915,1.639819,NA,1.319184,-0.3282472,42.856587,NA,NA,NA,NA,149.268261233158,7.03412284568392
"812","LTU","Lithuania",2011,69205.4414,6.049354,NA,4.130301,-3.869185,46.923656,NA,NA,NA,NA,171.686808634388,11.5071561840132
"813","LTU","Lithuania",2012,73672.2577,3.834902,NA,3.089983,-1.179972,48.12108,NA,NA,NA,NA,178.722437794107,0.529862934024688
"814","LTU","Lithuania",2013,78949.6977,3.506826,NA,1.047467,1.542767,50.405887,NA,NA,NA,NA,182.634714697251,-1.01594040203333
"815","LTU","Lithuania",2014,82558.827,3.495016,NA,0.1037899,3.601526,50.858194,NA,NA,NA,NA,173.60840659615,5.99780567658391
"816","SAU","Saudi Arabia",1995,485583.6298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","SAU","Saudi Arabia",1996,511179.4237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","SAU","Saudi Arabia",1997,533408.3525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","SAU","Saudi Arabia",1998,554480.8803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","SAU","Saudi Arabia",1999,558751.5392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","SAU","Saudi Arabia",2000,599266.2269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","SAU","Saudi Arabia",2001,616279.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","SAU","Saudi Arabia",2002,626539.3003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","SAU","Saudi Arabia",2003,687978.0989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","SAU","Saudi Arabia",2004,772313.1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","SAU","Saudi Arabia",2005,855005.7113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","SAU","Saudi Arabia",2006,930420.1791,NA,NA,NA,26.28423,NA,NA,NA,NA,NA,NA,NA
"828","SAU","Saudi Arabia",2007,1012419.2411,NA,NA,NA,22.45224,NA,NA,NA,NA,NA,NA,NA
"829","SAU","Saudi Arabia",2008,1119270.8312,NA,NA,NA,25.45702,NA,NA,NA,NA,NA,NA,NA
"830","SAU","Saudi Arabia",2009,1148399.8804,NA,NA,NA,4.883462,NA,NA,NA,NA,NA,NA,NA
"831","SAU","Saudi Arabia",2010,1217779.2029,NA,NA,NA,12.67039,NA,NA,NA,NA,NA,NA,NA
"832","SAU","Saudi Arabia",2011,1366703.5542,NA,NA,NA,23.68137,NA,NA,NA,NA,NA,NA,NA
"833","SAU","Saudi Arabia",2012,1466824.1854,NA,NA,NA,22.449,NA,NA,NA,NA,NA,NA,NA
"834","SAU","Saudi Arabia",2013,1530537.1062,NA,NA,NA,18.19614,NA,NA,NA,NA,NA,NA,NA
"835","SAU","Saudi Arabia",2014,1612285.0217,NA,NA,NA,9.784678,NA,NA,NA,NA,NA,NA,NA
"836","COL","Colombia",1995,NA,5.32544,NA,20.8918,NA,NA,NA,NA,NA,NA,NA,NA
"837","COL","Colombia",1996,NA,1.588052,NA,20.79756,NA,NA,NA,NA,NA,NA,NA,NA
"838","COL","Colombia",1997,NA,3.194517,NA,18.47003,NA,NA,NA,NA,NA,NA,NA,NA
"839","COL","Colombia",1998,NA,0.604257,NA,18.67698,NA,NA,NA,NA,NA,NA,NA,NA
"840","COL","Colombia",1999,NA,-5.190991,NA,10.87369,NA,NA,NA,NA,NA,NA,NA,NA
"841","ROU","Romania",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","ROU","Romania",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","ROU","Romania",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","ROU","Romania",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","ROU","Romania",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","ROU","Romania",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","ROU","Romania",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","ROU","Romania",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","ROU","Romania",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","ROU","Romania",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","ROU","Romania",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","ROU","Romania",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","ROU","Romania",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","ROU","Romania",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","ROU","Romania",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","ROU","Romania",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","ROU","Romania",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","ROU","Romania",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","ROU","Romania",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","ROU","Romania",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","SGP","Singapore",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","SGP","Singapore",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","SGP","Singapore",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","SGP","Singapore",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","SGP","Singapore",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","SGP","Singapore",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","SGP","Singapore",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","SGP","Singapore",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","SGP","Singapore",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","SGP","Singapore",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","SGP","Singapore",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","SGP","Singapore",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","SGP","Singapore",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","SGP","Singapore",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","SGP","Singapore",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","SGP","Singapore",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","SGP","Singapore",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","SGP","Singapore",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","SGP","Singapore",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
